Order ID,Order Date,Customer Name,Customer Age,Customer City,Product Name,Category,Quantity Sold,Unit Price,Discount Percentage,Total Sales,Profit Margin (%),Profit,Payment Method,Order Status,Return Reason
91fd611d,2023-12-22,Vanessa Gonzalez,27,Lucasmouth,Tires,Automotive,3,2485.48,9.12,6776.41,14.73,998.17,PayPal,Shipped,N/A
d7978e1e,2024-12-08,Kimberly Walls,74,Lake Garrettstad,Air Conditioner,Home Appliances,13,2928.44,25.59,28327.68,14.37,4070.69,Bank Transfer,Shipped,N/A
a3773fb5,2022-07-10,Timothy Vargas,71,Lake David,Refrigerator,Home Appliances,17,945.95,0.36,16023.26,7.73,1238.6,Debit Card,Cancelled,N/A
0e14a231,2022-08-23,Elizabeth Barker,41,North David,Jeans,Clothing,15,3842.59,18.59,46923.79,10.55,4950.46,Credit Card,Delivered,N/A
6b86a171,2024-02-23,Margaret Arnold,52,Lake Jamesville,Microwave,Home Appliances,7,2331.1,12.84,14222.51,23.91,3400.6,Debit Card,Returned,Damaged Item
83a2c15d,2022-06-21,Joseph Jacobson,35,Garzaland,Dining Table,Furniture,6,757.12,11.98,3998.5,12.05,481.82,PayPal,Shipped,N/A
e088e2c2,2022-08-01,Tiffany Smith,42,North Kathrynport,Dress,Clothing,12,4855.48,14.4,49875.49,20.46,10204.53,PayPal,Shipped,N/A
426b687d,2023-05-27,Amanda Rice,50,Jeffreymouth,Dress,Clothing,16,851.11,12.27,11946.86,8.78,1048.93,Cash,Returned,Customer Changed Mind
c8e9f777,2024-12-13,Kimberly Miller,73,New Emilymouth,Washing Machine,Home Appliances,13,2830.2,1.87,36104.58,8.39,3029.17,Cash,Processing,N/A
436407c5,2024-12-22,Maria Ford,31,East Baileyland,Bed,Furniture,16,4521.85,20.52,57503.46,15.21,8746.28,Cash,Delivered,N/A
346490dc,2025-01-24,Kristen Hernandez,46,Justinmouth,Dining Table,Furniture,20,1365.44,8.94,24867.39,7.33,1822.78,Bank Transfer,Returned,Defective Product
e3ab14e6,2022-03-20,Leslie Burton,48,Hoodton,Air Conditioner,Home Appliances,6,1442.54,27.68,6259.47,7.8,488.24,Credit Card,Delivered,N/A
b3840eee,2023-06-04,Lisa King,56,Martinland,Tires,Automotive,6,3160.8,27.74,13703.96,5.12,701.64,Debit Card,Shipped,N/A
e0ef2968,2024-03-29,Danny Ryan,48,Wuborough,Chair,Furniture,16,903.65,28.69,10310.29,20.84,2148.66,Credit Card,Cancelled,N/A
5ca11689,2024-03-07,Michelle Parker,66,Clarkborough,Jacket,Clothing,14,1309.62,15.04,15577.14,13.4,2087.34,Credit Card,Delivered,N/A
2d7266e7,2023-09-20,Austin Day,56,Lake Scott,Refrigerator,Home Appliances,20,4685.88,7.77,86435.74,8.58,7416.19,Bank Transfer,Shipped,N/A
f393b195,2024-02-05,Alan Townsend,60,South Andrea,Desk,Furniture,2,3639.71,15.18,6174.4,11.61,716.85,Credit Card,Returned,Defective Product
7bacbe2c,2024-02-03,Nicholas Black,19,Kristinland,Smartwatch,Electronics,9,3220.53,6.85,26999.31,8.29,2238.24,Debit Card,Cancelled,N/A
cfd72db8,2022-06-28,Marc Miller,74,Lake Loriview,Car Cover,Automotive,10,3361.31,16.52,28060.22,20.0,5612.04,Credit Card,Cancelled,N/A
157bf580,2023-11-27,William Flores,31,Shaneton,Monitor,Electronics,10,4164.64,19.82,33392.08,7.27,2427.6,Bank Transfer,Returned,Defective Product
05bd7a78,2024-08-09,Jason Hoffman,20,West Georgeport,Shoes,Clothing,10,3570.19,4.03,34263.11,5.6,1918.73,Bank Transfer,Processing,N/A
f37097a0,2024-06-24,Douglas Howard,52,Steeleshire,Car Battery,Automotive,19,2790.41,0.76,52614.85,15.38,8092.16,Credit Card,Processing,N/A
a632ac52,2025-03-14,Shannon Stephens,52,Rodriguezfort,Dress,Clothing,20,3595.94,10.25,64547.12,17.05,11005.28,Bank Transfer,Shipped,N/A
bc985f23,2022-12-23,Kyle Alvarez,36,Markton,Vacuum Cleaner,Home Appliances,7,4889.59,9.5,30975.55,14.35,4444.99,Debit Card,Cancelled,N/A
fae9e125,2024-08-22,Manuel Clark,66,North Michele,Desk,Furniture,3,2494.07,22.03,5833.88,6.17,359.95,PayPal,Cancelled,N/A
e1938ba3,2024-02-27,Matthew Berry,29,Campbellstad,Microwave,Home Appliances,7,3355.61,6.6,21938.98,5.31,1164.96,Debit Card,Returned,Defective Product
948f4282,2024-05-07,David Allen,74,West Tylerview,Chair,Furniture,1,2166.64,7.33,2007.83,11.59,232.71,Debit Card,Returned,Customer Changed Mind
a38d3535,2024-04-19,Mason Harris,56,East Emily,Chair,Furniture,4,1163.5,20.09,3719.01,14.89,553.76,Cash,Cancelled,N/A
8816c778,2023-12-06,Laura Fox,74,South Wendystad,T-shirt,Clothing,16,4433.84,5.03,67373.09,23.57,15879.84,Credit Card,Delivered,N/A
578a4aa0,2023-10-01,Kelly Obrien,62,Hubbardland,Dining Table,Furniture,11,623.58,14.79,5844.88,12.43,726.52,Credit Card,Returned,Wrong Item
c89ca916,2023-12-05,Courtney Williams,22,Lake Gregory,Jeans,Clothing,2,4747.1,2.76,9232.16,7.74,714.57,Debit Card,Processing,N/A
4a199071,2024-08-04,Joshua Bradley,25,New Baileyfurt,Dining Table,Furniture,13,3980.66,13.78,44617.63,19.38,8646.9,Debit Card,Delivered,N/A
9e83dc63,2023-01-14,Lauren Ruiz,49,West Cindystad,Brake Pads,Automotive,20,587.49,18.12,9620.74,14.48,1393.08,Credit Card,Delivered,N/A
17cff309,2023-09-12,Sean Baker,65,Bakerborough,Chair,Furniture,11,3330.89,18.11,30004.32,15.42,4626.67,Credit Card,Delivered,N/A
ded5c893,2024-07-18,Raymond Tate,32,South Samuel,Microwave,Home Appliances,5,3692.74,15.37,15625.83,21.96,3431.43,PayPal,Returned,Defective Product
42cbef9e,2022-07-08,William Smith,25,West Paigefort,Engine Oil,Automotive,20,2255.0,25.69,33513.81,15.44,5174.53,Credit Card,Processing,N/A
3c296e00,2022-12-23,James Heath,48,North Ian,Smartphone,Electronics,16,2907.71,5.24,44085.54,23.41,10320.42,Cash,Processing,N/A
0202f547,2022-12-21,Shawn Stewart,24,Kendramouth,Microwave,Home Appliances,17,3703.2,22.03,49085.55,5.38,2640.8,Bank Transfer,Shipped,N/A
bb126cf9,2024-01-22,Melissa Anderson,23,Walkerland,Smartwatch,Electronics,20,3857.06,18.4,62947.22,10.96,6899.02,Credit Card,Processing,N/A
7330de1e,2023-03-19,Hannah Holt,68,Ralphhaven,Tires,Automotive,3,2412.85,28.96,5142.27,24.54,1261.91,Credit Card,Shipped,N/A
0e74ea8d,2024-01-05,Lauren Garcia,59,Wesleyfurt,Dress,Clothing,6,3402.58,21.3,16066.98,9.65,1550.46,PayPal,Shipped,N/A
80176391,2024-01-29,Michael Warner,57,Hayesfort,Shoes,Clothing,15,210.32,11.3,2798.31,5.17,144.67,PayPal,Cancelled,N/A
a69cb0cb,2023-12-22,Charles Moreno,51,New Davidport,Tires,Automotive,5,4784.39,18.76,19434.19,10.02,1947.31,Credit Card,Cancelled,N/A
0be7eb7c,2024-09-11,Ryan Sims,24,Tomchester,Jacket,Clothing,1,774.12,16.74,644.53,14.72,94.87,Cash,Returned,Defective Product
eab21855,2022-04-28,Leah Shaw,60,East Ruben,Car Battery,Automotive,8,1205.61,6.82,8987.1,5.18,465.53,Debit Card,Shipped,N/A
e44e2f23,2024-09-29,Kristen Anderson,25,South Lauren,Brake Pads,Automotive,19,2195.46,6.4,39044.06,17.22,6723.39,Bank Transfer,Shipped,N/A
5d518dfb,2022-11-22,Susan Castro,36,East Bobbyview,Dining Table,Furniture,13,3721.26,9.8,43635.49,23.09,10075.43,Cash,Returned,Wrong Item
c162e9ce,2023-07-18,Danielle Santiago,24,Valerieside,Engine Oil,Automotive,10,2948.91,27.09,21500.5,23.64,5082.72,Credit Card,Delivered,N/A
60bacac0,2024-11-13,Michael Baker,46,Howardview,Car Cover,Automotive,4,3470.98,28.19,9970.04,20.62,2055.82,Cash,Delivered,N/A
ae6ec204,2024-08-22,Jasmin Bowers,72,Hernandezland,Air Conditioner,Home Appliances,15,763.51,23.68,8740.66,17.97,1570.7,Credit Card,Processing,N/A
d2744b8f,2024-02-25,Lisa Graham,42,North Haley,Tablet,Electronics,16,4863.67,4.05,74667.06,7.25,5413.36,Debit Card,Processing,N/A
a3b16e54,2022-04-25,Laura Davis,67,Port Jasonside,Air Conditioner,Home Appliances,17,3697.69,15.97,52821.87,22.52,11895.49,Cash,Returned,Defective Product
cfbb854f,2024-05-04,James Lopez,35,East Stevenport,Brake Pads,Automotive,17,3113.28,24.54,39937.78,18.11,7232.73,PayPal,Cancelled,N/A
210dd4d6,2024-06-06,Michael Bishop,61,West Kevin,Washing Machine,Home Appliances,2,3072.92,3.89,5906.77,21.92,1294.76,Debit Card,Processing,N/A
29300567,2022-11-03,Bryan Charles,71,North Timothyfurt,Laptop,Electronics,18,2659.37,16.81,39821.94,15.86,6315.76,Debit Card,Shipped,N/A
4cecf35c,2025-02-13,Bridget Munoz,35,Alexanderbury,Air Conditioner,Home Appliances,3,2584.29,24.16,5879.78,6.02,353.96,PayPal,Cancelled,N/A
7619bc34,2025-02-05,Paul Martin,47,Steventon,Tires,Automotive,17,1127.31,12.14,16837.73,18.27,3076.25,Bank Transfer,Processing,N/A
5c8e56cc,2023-01-18,Benjamin Murphy,57,Port Maryville,Microwave,Home Appliances,5,4754.84,22.14,18510.59,10.49,1941.76,Bank Transfer,Shipped,N/A
b96ad16c,2022-10-31,John Lewis,72,Port Michaelborough,Jeans,Clothing,14,407.86,12.49,4996.86,16.35,816.99,Cash,Shipped,N/A
fc20dbb3,2023-09-26,Susan Hunt,64,New Monica,Vacuum Cleaner,Home Appliances,5,300.36,19.5,1208.95,18.1,218.82,Credit Card,Processing,N/A
27efe0a6,2023-09-16,Randy Banks,31,Port Laurafurt,Air Conditioner,Home Appliances,12,4263.14,17.11,42404.6,24.23,10274.63,PayPal,Returned,Damaged Item
4600c4ac,2022-05-22,Kristen Lynch,74,North Juliatown,Desk,Furniture,5,2089.48,9.05,9501.91,24.04,2284.26,PayPal,Shipped,N/A
6838a6e8,2023-08-04,Danielle Salazar,22,Christinaberg,Smartphone,Electronics,5,2711.01,23.52,10366.9,16.83,1744.75,PayPal,Delivered,N/A
8948e99e,2023-08-13,Randall Love,68,Michaeltown,Microwave,Home Appliances,3,1446.76,18.73,3527.35,17.12,603.88,Credit Card,Cancelled,N/A
293d1dbf,2024-02-25,Karina Carlson,24,Lake Evanchester,Monitor,Electronics,13,1298.9,3.12,16358.87,25.0,4089.72,Debit Card,Shipped,N/A
6b452050,2024-11-14,Tara Lambert,34,Snyderstad,Smartwatch,Electronics,9,1876.06,12.6,14757.09,22.09,3259.84,Bank Transfer,Cancelled,N/A
8cfe78f5,2024-09-22,Maria Holder,42,East Jacobton,Microwave,Home Appliances,16,4358.72,19.88,55875.3,21.09,11784.1,PayPal,Processing,N/A
583f8d38,2024-09-15,Julie Harris,61,East Chad,Desk,Furniture,17,3830.15,25.61,48437.23,10.16,4921.22,Credit Card,Cancelled,N/A
bfa8eb76,2023-06-04,Andrea Higgins,31,Hoodville,Bed,Furniture,3,4779.61,22.03,11179.99,24.75,2767.05,Credit Card,Delivered,N/A
871d46b1,2024-06-12,Tyler Winters,58,Jasmineville,Sofa,Furniture,18,4539.16,12.15,71777.74,21.76,15618.84,PayPal,Shipped,N/A
b341acf7,2022-04-16,Cameron Stevens,34,West Michaelchester,Smartwatch,Electronics,1,1082.37,15.22,917.63,11.61,106.54,Credit Card,Shipped,N/A
427592d0,2022-08-14,Anne Estrada,56,Andreaberg,Car Battery,Automotive,18,496.03,13.95,7683.01,13.8,1060.26,Debit Card,Processing,N/A
53dcbf64,2024-11-16,Jason Andrade,36,New Dwayneton,Jacket,Clothing,4,4246.75,11.54,15026.7,7.56,1136.02,Credit Card,Delivered,N/A
e8b2df51,2023-08-05,Mary Avila,32,New Lisa,Washing Machine,Home Appliances,15,3618.56,25.72,40318.0,16.11,6495.23,Credit Card,Delivered,N/A
013c94b7,2024-02-06,Debbie Floyd,31,Bakerhaven,Refrigerator,Home Appliances,3,3390.28,27.68,7355.55,14.85,1092.3,Credit Card,Processing,N/A
543740e7,2022-11-28,Heather Horton,75,North Rebecca,Dress,Clothing,9,4137.9,8.0,34261.81,19.31,6615.96,Bank Transfer,Returned,Defective Product
b383d9bb,2024-08-29,Samuel Mcguire,39,Kevinport,Desk,Furniture,20,4009.13,5.37,75876.79,5.21,3953.18,Cash,Cancelled,N/A
03aa40a9,2023-11-07,Brandi Ward,18,Taylorfort,Refrigerator,Home Appliances,14,4998.26,22.66,54119.16,17.04,9221.9,Credit Card,Shipped,N/A
37b0f91e,2023-11-24,Kari Chavez,41,Matthewport,Washing Machine,Home Appliances,12,3696.39,28.47,31728.33,5.97,1894.18,Bank Transfer,Shipped,N/A
c243a3ae,2022-05-26,William Armstrong,53,South Alexis,Vacuum Cleaner,Home Appliances,7,4165.15,18.15,23864.23,17.87,4264.54,PayPal,Returned,Defective Product
7aed7f7c,2022-12-23,Taylor Austin,31,East Josephton,Air Conditioner,Home Appliances,13,3566.06,27.52,33600.84,13.34,4482.35,Bank Transfer,Processing,N/A
7dcda22c,2024-12-28,Cassandra Camacho,50,South Brent,Vacuum Cleaner,Home Appliances,19,3777.25,28.83,51077.11,17.25,8810.8,Cash,Shipped,N/A
5feb0125,2023-05-03,Keith Kelly,30,Ramirezmouth,Washing Machine,Home Appliances,10,3749.94,6.79,34953.19,16.09,5623.97,PayPal,Shipped,N/A
8ac6aed4,2024-09-02,Roberta Anderson,20,West Ginahaven,Vacuum Cleaner,Home Appliances,20,3885.37,19.62,62461.21,23.17,14472.26,PayPal,Returned,Defective Product
8f98c3ba,2025-01-31,Tammy Vasquez,53,Lake Sandrafurt,Monitor,Electronics,3,1035.54,1.04,3074.31,18.05,554.91,Bank Transfer,Processing,N/A
703a2d97,2024-09-30,John Hudson,60,Parkston,Dining Table,Furniture,5,4843.13,19.6,19469.38,20.16,3925.03,Credit Card,Processing,N/A
f155c162,2023-07-22,Carl Horton,34,East Christina,Refrigerator,Home Appliances,7,3306.44,22.55,17925.86,24.57,4404.38,Credit Card,Processing,N/A
b8ed88cf,2022-11-04,Stephen Gray,31,Tinaburgh,Bed,Furniture,12,824.54,15.28,8382.6,9.37,785.45,Credit Card,Processing,N/A
e4a0c74d,2024-04-04,Bryan White,74,Abigailmouth,Jacket,Clothing,5,4355.34,5.9,20491.87,22.99,4711.08,Credit Card,Delivered,N/A
ed5ae43a,2024-07-11,Mariah Jones,28,North Jessicaberg,Engine Oil,Automotive,3,4462.83,11.22,11886.3,11.81,1403.77,Cash,Shipped,N/A
a4722dc0,2024-03-07,Yesenia Brown,36,Jamesview,Washing Machine,Home Appliances,4,2936.07,2.24,11481.21,14.29,1640.66,Bank Transfer,Processing,N/A
8d78ea9c,2023-07-26,Jacqueline Molina,39,Juliefurt,Sofa,Furniture,18,3544.35,15.96,53616.09,5.33,2857.74,Credit Card,Returned,Damaged Item
43171d10,2022-09-26,April Wolf,69,East Vanessaville,Vacuum Cleaner,Home Appliances,3,612.75,8.36,1684.57,14.89,250.83,PayPal,Processing,N/A
a9611cbc,2024-01-07,Matthew Sanford,25,New Jill,Brake Pads,Automotive,17,4523.66,4.22,73656.95,11.34,8352.7,Cash,Returned,Wrong Item
6107201c,2023-02-14,Anthony Horton,29,Walterschester,Car Cover,Automotive,1,2973.35,13.16,2582.06,14.31,369.49,Credit Card,Shipped,N/A
dcb3e5ee,2022-03-25,Scott Kelly,38,Leonardside,Vacuum Cleaner,Home Appliances,16,3724.21,2.53,58079.8,7.92,4599.92,Debit Card,Cancelled,N/A
731c4425,2023-07-09,Michael Thomas,37,Lake Michelle,Vacuum Cleaner,Home Appliances,9,4726.37,17.98,34889.12,18.86,6580.09,Credit Card,Cancelled,N/A
467c1265,2025-01-25,Sandy Stewart,25,Lake Mark,Engine Oil,Automotive,10,365.76,5.58,3453.51,7.14,246.58,Cash,Delivered,N/A
d34b442e,2024-04-21,Vincent Fuller,45,Ericborough,Shoes,Clothing,16,3393.9,25.85,40265.23,5.27,2121.98,Cash,Returned,Damaged Item
7ecf1984,2022-03-22,Mary Roberts,39,North Eric,Jacket,Clothing,15,4139.67,9.5,56196.02,17.16,9643.24,Cash,Returned,Damaged Item
b8bde5ec,2022-10-07,Robyn Hardy,65,Port Annefort,Brake Pads,Automotive,6,1439.63,21.18,6808.3,13.77,937.5,PayPal,Delivered,N/A
e78e46a7,2024-04-13,David Ware,29,New Craigfort,Shoes,Clothing,2,1020.37,26.0,1510.15,17.21,259.9,PayPal,Processing,N/A
e8c9f7f4,2023-09-27,Elizabeth Bailey,40,Port Luke,Refrigerator,Home Appliances,4,531.36,29.87,1490.57,17.0,253.4,PayPal,Shipped,N/A
f75431b3,2024-12-05,Juan Jackson,44,New Patriciaport,Jeans,Clothing,12,3781.39,4.1,43516.24,12.81,5574.43,Debit Card,Cancelled,N/A
7b624891,2024-02-21,Daniel Mccarthy,27,Arnoldmouth,Dress,Clothing,11,3979.35,1.79,42989.32,14.55,6254.95,Bank Transfer,Processing,N/A
b7a11c45,2025-03-04,John Marquez,35,South Alyssa,T-shirt,Clothing,19,4297.33,20.48,64927.5,14.51,9420.98,Debit Card,Shipped,N/A
f32f08d0,2023-06-12,Jocelyn Jones,75,North Jessicachester,Monitor,Electronics,18,4274.17,16.73,64063.82,20.99,13447.0,Cash,Processing,N/A
acbaedcc,2022-06-05,Dennis James,42,Angelicahaven,Dress,Clothing,8,2099.97,20.07,13428.05,17.53,2353.94,Credit Card,Returned,Customer Changed Mind
f2006418,2023-03-17,Nicole Lopez,65,East Joseph,Tablet,Electronics,2,1880.08,25.88,2787.03,14.13,393.81,Debit Card,Cancelled,N/A
6986824d,2023-12-29,Casey Yu,52,Nathanmouth,Chair,Furniture,19,655.71,19.74,9999.18,15.79,1578.87,Credit Card,Processing,N/A
b9fc76d1,2023-02-28,Christina Mitchell,44,Richardville,T-shirt,Clothing,11,4151.02,15.05,38789.21,18.23,7071.27,PayPal,Delivered,N/A
1f86f890,2022-09-26,Carlos Ingram,67,Wilsonshire,Smartphone,Electronics,18,4968.44,24.88,67181.26,16.7,11219.27,Cash,Delivered,N/A
cb5c4563,2023-07-22,Julie Arias,44,East Breannamouth,Sofa,Furniture,18,4299.98,29.52,54551.27,11.11,6060.65,Credit Card,Shipped,N/A
380bb755,2023-02-08,Stephanie Summers,48,New Michelle,Smartwatch,Electronics,16,3760.18,4.3,57575.88,7.69,4427.59,Cash,Cancelled,N/A
3bf061b1,2024-08-19,David Bryant,53,Bishopland,T-shirt,Clothing,12,4711.82,1.47,55710.67,8.48,4724.26,Bank Transfer,Cancelled,N/A
b7bace4e,2022-08-25,Henry Tucker,58,Davisside,T-shirt,Clothing,3,4640.18,25.84,10323.47,22.5,2322.78,PayPal,Returned,Customer Changed Mind
edff0661,2022-05-29,Jerry Wheeler,51,Ryanhaven,Monitor,Electronics,16,3832.03,28.97,43550.25,13.96,6079.61,Debit Card,Delivered,N/A
0cd2984d,2023-06-16,Melanie Farmer,18,Francistown,Dress,Clothing,13,2884.14,4.57,35780.35,6.37,2279.21,Bank Transfer,Returned,Customer Changed Mind
d826a9c0,2023-06-15,Linda Blackwell,57,Ramirezside,Dress,Clothing,8,2932.29,3.45,22649.01,19.42,4398.44,Debit Card,Processing,N/A
566e6d53,2024-11-12,Vanessa Lucas,22,Port Pam,Washing Machine,Home Appliances,17,4564.79,25.45,57851.87,16.74,9684.4,Debit Card,Delivered,N/A
c9ca3bb7,2024-10-01,Felicia Thomas,63,Julieview,Engine Oil,Automotive,18,3523.72,29.69,44595.5,16.31,7273.53,Cash,Delivered,N/A
46ce98d6,2025-01-19,Keith Christensen,57,Ericafort,Air Conditioner,Home Appliances,11,1331.37,18.61,11919.62,20.07,2392.27,Credit Card,Cancelled,N/A
31d7920b,2024-02-04,Terry Calderon,19,Ronnieport,Bed,Furniture,2,2597.73,15.37,4396.92,24.87,1093.51,Cash,Shipped,N/A
c0cc5806,2023-01-01,Erin Barnett,25,Bartonton,Sofa,Furniture,12,4753.1,13.31,49445.55,14.44,7139.94,Bank Transfer,Delivered,N/A
d58f1cf4,2022-11-29,Kimberly Haynes,26,South Jaredmouth,Tires,Automotive,1,125.04,13.84,107.73,13.47,14.51,Cash,Processing,N/A
34031dc1,2023-01-23,Adriana Harris,25,South Ellen,Microwave,Home Appliances,5,2666.95,4.51,12733.35,16.88,2149.39,Bank Transfer,Processing,N/A
6326e4dd,2024-10-15,John Novak,29,Huffton,Sofa,Furniture,8,386.88,20.46,2461.79,15.86,390.44,PayPal,Cancelled,N/A
922c2b1b,2025-01-21,Austin Cole,45,Morrishaven,Car Battery,Automotive,2,198.66,22.94,306.17,19.83,60.71,Bank Transfer,Cancelled,N/A
cf8d33a2,2023-09-12,Jonathan Ortiz,30,Kennethland,Air Conditioner,Home Appliances,4,542.92,19.92,1739.08,10.79,187.65,Debit Card,Returned,Damaged Item
5b731e07,2024-03-26,Stephen Richardson,49,Port Thomas,Bed,Furniture,1,2526.85,22.4,1960.84,12.61,247.26,PayPal,Shipped,N/A
15753ecd,2024-03-17,Allison Bishop,21,Lindseychester,Jacket,Clothing,9,1562.39,18.24,11496.69,22.53,2590.2,Credit Card,Returned,Customer Changed Mind
ba101dc9,2023-07-16,Jacqueline Bonilla,55,Teresaborough,Desk,Furniture,12,4421.02,29.43,37438.97,7.84,2935.22,PayPal,Returned,Wrong Item
493234f6,2022-11-03,Phillip Hamilton,33,Lake Laurenbury,Laptop,Electronics,7,1798.93,16.53,10510.97,7.85,825.11,Cash,Shipped,N/A
0be1425a,2022-07-07,David Benjamin,62,Smithburgh,Car Cover,Automotive,7,2776.9,0.6,19321.67,20.93,4044.03,Cash,Returned,Defective Product
65859d17,2023-08-25,Jason Cruz,50,South Rebecca,Air Conditioner,Home Appliances,5,3611.42,13.06,15698.84,6.2,973.33,Cash,Delivered,N/A
868af69b,2022-10-21,Robin Santiago,18,West Lisaland,Microwave,Home Appliances,15,3187.96,16.99,39694.88,17.77,7053.78,PayPal,Cancelled,N/A
81f9b1b3,2022-09-24,Peggy Nash,23,New Melissa,Jacket,Clothing,8,3280.36,6.58,24516.1,23.58,5780.9,PayPal,Delivered,N/A
85548c5d,2022-05-07,Carrie Anthony,18,West Lindseyfurt,Desk,Furniture,5,4193.71,13.66,18104.25,7.75,1403.08,Debit Card,Delivered,N/A
50512dde,2022-04-15,Steven Smith,64,Port Ricardo,Shoes,Clothing,19,227.67,15.96,3635.34,10.98,399.16,Debit Card,Shipped,N/A
8bd7c3ae,2023-11-22,John Brown,32,Kleinton,Smartphone,Electronics,1,4576.74,15.5,3867.35,16.99,657.06,Debit Card,Processing,N/A
95201a19,2023-09-30,Scott Bailey,47,Kristinbury,Jeans,Clothing,14,2157.77,22.73,23342.32,19.78,4617.11,Credit Card,Cancelled,N/A
fa00de7e,2022-12-07,Rachel Joyce,40,Smithbury,Bed,Furniture,18,1849.92,20.23,26562.26,12.8,3399.97,PayPal,Delivered,N/A
aeb2b594,2025-01-25,Tina Lloyd,63,New Maryburgh,Bed,Furniture,7,523.1,12.23,3213.87,13.95,448.33,PayPal,Delivered,N/A
7ea12e76,2024-05-10,Michael Ferrell,52,Lake Jimmyshire,Dining Table,Furniture,8,82.46,2.38,643.98,5.44,35.03,PayPal,Returned,Defective Product
b744cef9,2022-08-02,Patricia Guzman,62,Rebeccafort,Washing Machine,Home Appliances,7,3012.82,8.61,19273.91,14.0,2698.35,Bank Transfer,Delivered,N/A
4a2d1aa5,2023-01-14,Jennifer Henderson,36,South Charlesburgh,Smartphone,Electronics,17,4662.69,2.1,77601.15,16.66,12928.35,PayPal,Cancelled,N/A
3206cdd1,2023-06-10,James Bradford,24,Cynthiaville,Vacuum Cleaner,Home Appliances,5,1562.12,16.21,6544.5,11.1,726.44,Credit Card,Delivered,N/A
cb5a46ec,2024-06-08,Brendan Silva,68,South Peter,Tablet,Electronics,3,3021.64,4.19,8685.1,8.3,720.86,Bank Transfer,Processing,N/A
7f3b9bb1,2024-12-30,Jody Jennings,53,Larafurt,Sofa,Furniture,6,2171.77,28.63,9299.95,19.45,1808.84,Credit Card,Returned,Defective Product
ea48a516,2022-11-30,Monique Reyes,24,East Julie,Smartphone,Electronics,12,4528.63,11.33,48186.43,21.88,10543.19,Credit Card,Cancelled,N/A
7a287891,2024-07-15,Kirk Chavez,33,Larryport,Microwave,Home Appliances,13,763.43,13.83,8552.02,17.71,1514.56,Cash,Shipped,N/A
d26457f1,2024-11-17,Cristian Morris,26,New Troy,Microwave,Home Appliances,18,4949.98,25.87,66049.56,14.05,9279.96,PayPal,Delivered,N/A
b160a3b7,2022-06-06,Emily Sanders,37,Smithside,Dress,Clothing,10,4615.56,18.83,37464.5,14.29,5353.68,Bank Transfer,Shipped,N/A
28ae49fc,2024-01-22,Andrea Davis,38,Judychester,Tablet,Electronics,20,1667.35,13.67,28788.47,15.1,4347.06,Debit Card,Shipped,N/A
ae161663,2025-02-11,Jodi Lewis,29,Joybury,Vacuum Cleaner,Home Appliances,3,3717.13,12.62,9744.08,15.76,1535.67,Debit Card,Processing,N/A
0879d005,2022-09-30,Laura Foster,75,Richstad,Jacket,Clothing,11,2222.82,25.85,18130.43,15.7,2846.48,PayPal,Returned,Damaged Item
9e07e79d,2022-04-01,John Chavez,41,Jamesland,Laptop,Electronics,13,29.53,28.08,276.09,9.19,25.37,Cash,Shipped,N/A
11b3a2f1,2024-07-13,Jill Rodriguez DDS,21,North Cory,Air Conditioner,Home Appliances,6,1984.66,10.01,10715.97,10.42,1116.6,Debit Card,Returned,Damaged Item
00753c6f,2023-06-25,Frank Decker,49,Antonioshire,Air Conditioner,Home Appliances,17,1471.42,9.72,22582.77,18.9,4268.14,Credit Card,Cancelled,N/A
7ec33904,2024-08-01,Kimberly Barry,24,Port Alexandra,Microwave,Home Appliances,11,756.14,0.44,8280.94,12.32,1020.21,Cash,Processing,N/A
ac137884,2022-09-08,Ms. Kaitlyn Gray MD,70,Annettehaven,Air Conditioner,Home Appliances,2,741.12,18.17,1212.92,22.34,270.97,Debit Card,Shipped,N/A
9fa736c0,2024-05-12,Brittany Carter,50,Justinport,Engine Oil,Automotive,9,1577.9,6.05,13341.93,11.17,1490.29,Debit Card,Returned,Damaged Item
cd4704cc,2023-10-07,Anna Savage,29,Port Bruce,Jacket,Clothing,16,1029.64,12.27,14452.85,19.38,2800.96,Cash,Returned,Customer Changed Mind
1f4ef507,2023-04-14,Paula Frank,50,South Michael,Dress,Clothing,3,2610.8,24.15,5940.88,19.84,1178.67,Credit Card,Cancelled,N/A
35028d42,2022-11-30,John Higgins,38,East Alexander,Car Cover,Automotive,12,157.85,25.72,1407.01,13.61,191.49,Cash,Returned,Customer Changed Mind
14a871ba,2022-12-01,Jeremy Griffin,50,Ritterbury,Shoes,Clothing,19,2167.6,12.03,36229.92,24.41,8843.72,PayPal,Shipped,N/A
9994037a,2023-10-22,Nicole Dunn,49,East Matthewfort,Dining Table,Furniture,20,2787.46,26.39,41036.99,14.56,5974.99,Credit Card,Returned,Defective Product
8d582646,2024-09-03,Harold Villanueva,20,East Jesustown,Dining Table,Furniture,14,1416.48,13.29,17195.22,20.33,3495.79,Debit Card,Returned,Defective Product
8e02ed76,2022-08-06,Hunter Lewis,75,Williamside,Air Conditioner,Home Appliances,20,4667.08,8.45,85454.23,20.93,17885.57,PayPal,Shipped,N/A
80081843,2022-07-19,Curtis Bowen,27,New Kristin,Car Cover,Automotive,7,4504.73,18.39,25734.17,12.65,3255.37,Debit Card,Shipped,N/A
